Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2018-07-17,92.35,95.15,92.15,94.7,94.7,275800,QLYS
2018-07-18,94.4,96.1,93.45,95.95,95.95,162100,QLYS
2018-07-19,95.85,97.05,95.54,96.35,96.35,202800,QLYS
2018-07-20,96.75,97.73,96.1,97.05,97.05,324900,QLYS
2018-07-23,96.75,97.35,94.8,97.05,97.05,224800,QLYS
2018-07-24,97.9,98.3,92.7,93.6,93.6,471100,QLYS
2018-07-25,93.65,96.85,93.65,96.8,96.8,294000,QLYS
2018-07-26,96.05,97.15,93.95,95.1,95.1,427900,QLYS
2018-07-27,95.1,95.58,88.35,90.45,90.45,596800,QLYS
2018-07-30,90.4,92.33,86.05,88.3,88.3,515800,QLYS
2018-07-31,88.5,90.3,86.8,87.1,87.1,695100,QLYS
2018-08-01,89.1,93.05,83.75,85.05,85.05,880000,QLYS
2018-08-02,84.0,86.25,84.0,86.15,86.15,489200,QLYS
2018-08-03,86.15,87.05,83.2,85.15,85.15,387400,QLYS
2018-08-06,85.3,87.53,85.3,87.5,87.5,321500,QLYS
2018-08-07,88.0,89.53,86.5,88.05,88.05,346900,QLYS
2018-08-08,88.2,89.6,87.35,88.25,88.25,342500,QLYS
2018-08-09,88.05,90.2,87.75,88.45,88.45,294000,QLYS
2018-08-10,88.0,88.75,86.78,88.0,88.0,292600,QLYS
2018-08-13,88.2,88.52,85.25,85.5,85.5,349900,QLYS
2018-08-14,85.75,86.3,84.1,85.7,85.7,314200,QLYS
2018-08-15,85.0,85.95,82.91,84.5,84.5,344500,QLYS
2018-08-16,84.85,86.25,84.45,85.75,85.75,357900,QLYS
2018-08-17,85.5,86.05,83.95,85.75,85.75,304500,QLYS
2018-08-20,86.25,86.85,85.7,85.8,85.8,278100,QLYS
2018-08-21,86.25,87.0,84.85,85.1,85.1,401200,QLYS
2018-08-22,85.0,87.4,85.0,87.3,87.3,320600,QLYS
2018-08-23,88.98,89.85,87.15,87.4,87.4,378300,QLYS
2018-08-24,87.45,90.15,87.45,90.05,90.05,336900,QLYS
2018-08-27,91.05,91.75,90.0,91.25,91.25,389400,QLYS
2018-08-28,91.75,92.1,90.63,91.5,91.5,256500,QLYS
2018-08-29,91.55,93.6,91.0,91.0,91.0,277000,QLYS
2018-08-30,90.25,90.9,88.75,89.05,89.05,273500,QLYS
2018-08-31,89.0,91.11,88.05,91.05,91.05,307100,QLYS
2018-09-04,90.8,92.35,88.9,92.15,92.15,179400,QLYS
2018-09-05,92.1,92.1,86.9,88.65,88.65,373000,QLYS
2018-09-06,89.0,90.3,87.65,89.7,89.7,221700,QLYS
2018-09-07,89.5,92.75,87.6,90.55,90.55,417400,QLYS
2018-09-10,91.05,93.1,90.5,92.6,92.6,282700,QLYS
2018-09-11,92.75,94.75,92.5,94.2,94.2,287200,QLYS
2018-09-12,94.0,95.8,92.5,95.35,95.35,324800,QLYS
2018-09-13,96.0,96.7,94.1,94.85,94.85,183900,QLYS
2018-09-14,94.75,95.85,93.65,94.6,94.6,149300,QLYS
2018-09-17,94.1,94.4,89.8,90.4,90.4,319800,QLYS
2018-09-18,90.35,91.3,89.8,90.95,90.95,238600,QLYS
2018-09-19,91.15,91.75,87.4,87.95,87.95,279400,QLYS
2018-09-20,88.05,88.5,86.25,87.35,87.35,307600,QLYS
2018-09-21,87.4,88.05,85.7,86.8,86.8,638800,QLYS
2018-09-24,86.8,88.37,85.65,87.7,87.7,281400,QLYS
2018-09-25,87.75,90.35,87.5,89.85,89.85,334400,QLYS
2018-09-26,90.5,90.75,87.4,87.5,87.5,210100,QLYS
2018-09-27,87.6,89.3,87.6,88.55,88.55,163500,QLYS
2018-09-28,88.35,89.75,88.35,89.1,89.1,169100,QLYS
2018-10-01,89.35,89.35,85.56,86.05,86.05,227200,QLYS
2018-10-02,85.95,85.95,83.65,84.17,84.17,303000,QLYS
2018-10-03,84.0,86.05,83.66,85.63,85.63,206400,QLYS
2018-10-04,85.39,85.85,83.36,83.47,83.47,295000,QLYS
2018-10-05,83.8,85.07,81.25,81.97,81.97,376500,QLYS
2018-10-08,81.3,81.3,76.38,77.6,77.6,702600,QLYS
2018-10-09,77.25,79.27,74.21,75.49,75.49,784000,QLYS
2018-10-10,75.62,76.43,71.33,71.52,71.52,684300,QLYS
2018-10-11,71.08,73.51,70.69,70.7,70.7,449300,QLYS
2018-10-12,72.46,74.61,71.52,73.56,73.56,414000,QLYS
2018-10-15,73.3,73.75,71.28,72.4,72.4,332800,QLYS
2018-10-16,73.3,76.1,72.74,75.68,75.68,273400,QLYS
2018-10-17,75.64,76.08,74.03,75.61,75.61,189100,QLYS
2018-10-18,75.11,75.82,72.98,74.1,74.1,372800,QLYS
2018-10-19,74.75,75.8,73.51,74.4,74.4,375700,QLYS
2018-10-22,75.25,78.47,74.46,77.11,77.11,407500,QLYS
2018-10-23,75.43,78.38,75.33,77.7,77.7,306400,QLYS
2018-10-24,77.72,78.22,73.04,73.1,73.1,295700,QLYS
2018-10-25,73.83,76.57,73.56,76.21,76.21,279700,QLYS
2018-10-26,73.72,75.76,72.65,73.95,73.95,304400,QLYS
2018-10-29,75.42,77.0,71.78,73.11,73.11,232000,QLYS
2018-10-30,73.57,77.0,72.62,76.23,76.23,507900,QLYS
2018-10-31,74.9,75.89,70.85,71.24,71.24,1090600,QLYS
2018-11-01,72.26,74.78,69.55,74.55,74.55,591400,QLYS
2018-11-02,74.78,76.21,73.97,74.83,74.83,504300,QLYS
2018-11-05,74.66,74.83,70.95,72.85,72.85,359100,QLYS
2018-11-06,72.39,74.61,72.39,72.61,72.61,263300,QLYS
2018-11-07,73.5,77.28,73.5,76.35,76.35,194200,QLYS
2018-11-08,76.34,77.11,73.5,76.63,76.63,409800,QLYS
2018-11-09,76.2,77.18,73.14,74.53,74.53,281300,QLYS
2018-11-12,74.13,74.13,70.73,72.15,72.15,232800,QLYS
2018-11-13,72.25,74.37,71.76,72.1,72.1,273000,QLYS
2018-11-14,72.97,74.08,71.77,71.83,71.83,328400,QLYS
2018-11-15,71.38,75.33,71.38,74.49,74.49,315500,QLYS
2018-11-16,73.65,75.21,73.0,74.69,74.69,302200,QLYS
2018-11-19,74.54,74.96,68.81,69.21,69.21,400000,QLYS
2018-11-20,69.19,72.96,66.59,70.89,70.89,546700,QLYS
2018-11-21,72.37,74.09,70.79,72.0,72.0,228800,QLYS
2018-11-23,71.15,74.06,70.67,72.51,72.51,127000,QLYS
2018-11-26,73.56,75.07,71.83,74.43,74.43,251600,QLYS
2018-11-27,73.46,75.12,73.11,73.49,73.49,212600,QLYS
2018-11-28,73.71,77.22,73.71,76.9,76.9,341600,QLYS
2018-11-29,76.87,77.98,75.61,77.17,77.17,348000,QLYS
2018-11-30,76.97,79.53,76.45,78.76,78.76,382300,QLYS
2018-12-03,80.68,82.53,79.72,81.39,81.39,588400,QLYS
2018-12-04,80.97,81.31,75.64,76.53,76.53,670300,QLYS
2018-12-06,74.35,78.4,73.5,78.29,78.29,420000,QLYS
2018-12-07,78.02,78.25,74.6,75.65,75.65,247700,QLYS
2018-12-10,75.36,78.33,75.29,77.52,77.52,228700,QLYS
2018-12-11,79.13,79.72,77.35,77.46,77.46,367200,QLYS
2018-12-12,78.82,81.74,78.01,81.09,81.09,515300,QLYS
2018-12-13,81.78,81.78,79.41,81.62,81.62,392800,QLYS
2018-12-14,80.51,82.99,79.68,79.94,79.94,324700,QLYS
2018-12-17,79.21,79.93,70.35,71.26,71.26,686500,QLYS
2018-12-18,71.79,75.67,71.64,74.27,74.27,308300,QLYS
2018-12-19,74.25,76.29,72.27,72.83,72.83,256800,QLYS
2018-12-20,72.69,74.61,68.08,70.78,70.78,379000,QLYS
2018-12-21,71.4,71.4,67.01,67.88,67.88,1041700,QLYS
2018-12-24,66.82,69.72,65.94,67.97,67.97,141000,QLYS
2018-12-26,68.75,73.82,68.36,73.62,73.62,333600,QLYS
2018-12-27,71.97,75.6,71.71,75.59,75.59,268300,QLYS
2018-12-28,76.06,77.04,73.28,75.09,75.09,207400,QLYS
2018-12-31,75.77,76.86,74.26,74.74,74.74,260400,QLYS
2019-01-02,73.18,74.68,72.5,74.08,74.08,301300,QLYS
2019-01-03,72.99,73.46,69.35,69.55,69.55,314100,QLYS
2019-01-04,71.94,75.08,70.92,74.32,74.32,257000,QLYS
2019-01-07,74.45,76.0,73.77,74.33,74.33,293800,QLYS
2019-01-08,75.37,76.72,73.37,76.68,76.68,258600,QLYS
2019-01-09,77.16,79.04,77.04,78.81,78.81,481100,QLYS
2019-01-10,78.2,78.53,75.99,78.26,78.26,435600,QLYS
2019-01-11,77.88,79.41,76.88,78.46,78.46,491200,QLYS
2019-01-14,77.12,78.31,74.54,76.77,76.77,381000,QLYS
2019-01-15,76.57,79.12,74.75,78.65,78.65,241900,QLYS
2019-01-16,78.87,79.25,76.49,77.79,77.79,268000,QLYS
2019-01-17,77.42,79.99,77.29,79.26,79.26,266700,QLYS
2019-01-18,79.66,81.41,79.35,79.98,79.98,352600,QLYS
2019-01-22,79.41,81.2,79.1,81.15,81.15,1026200,QLYS
2019-01-23,81.66,82.78,79.35,80.49,80.49,284600,QLYS
2019-01-24,80.5,81.04,79.01,80.66,80.66,225400,QLYS
2019-01-25,81.49,82.84,80.3,81.99,81.99,222900,QLYS
2019-01-28,80.99,82.28,80.48,82.28,82.28,205400,QLYS
2019-01-29,82.29,83.2,81.72,82.26,82.26,176300,QLYS
2019-01-30,83.14,83.92,81.76,83.91,83.91,160300,QLYS
2019-01-31,83.43,87.31,83.43,86.53,86.53,296700,QLYS
2019-02-01,86.41,89.26,86.28,88.59,88.59,346600,QLYS
2019-02-04,88.69,92.06,88.69,91.48,91.48,293600,QLYS
2019-02-05,91.71,93.62,91.16,92.58,92.58,330400,QLYS
2019-02-06,92.8,93.42,91.47,93.3,93.3,283600,QLYS
2019-02-07,92.39,92.62,90.46,91.8,91.8,193300,QLYS
2019-02-08,91.11,94.78,91.0,94.45,94.45,248900,QLYS
2019-02-11,94.37,95.97,93.8,94.74,94.74,662500,QLYS
2019-02-12,95.61,97.12,95.2,96.41,96.41,584100,QLYS
2019-02-13,80.76,85.8,80.26,82.31,82.31,3471600,QLYS
2019-02-14,82.2,83.23,80.37,81.26,81.26,1127700,QLYS
2019-02-15,82.08,82.08,79.44,80.69,80.69,912300,QLYS
2019-02-19,80.59,84.62,80.36,83.98,83.98,815200,QLYS
2019-02-20,84.26,85.2,83.18,84.0,84.0,484400,QLYS
2019-02-21,83.87,85.0,83.15,84.34,84.34,341500,QLYS
2019-02-22,84.34,84.8,83.79,84.41,84.41,315200,QLYS
2019-02-25,84.91,85.61,84.04,84.08,84.08,297000,QLYS
2019-02-26,84.02,84.84,83.0,84.22,84.22,341800,QLYS
2019-02-27,83.97,85.96,83.5,85.85,85.85,282200,QLYS
2019-02-28,85.51,85.51,83.51,83.63,83.63,354900,QLYS
2019-03-01,84.4,84.98,82.27,84.79,84.79,360800,QLYS
2019-03-04,85.22,85.22,80.42,82.76,82.76,632700,QLYS
2019-03-05,82.49,83.02,80.7,82.21,82.21,308500,QLYS
2019-03-06,82.61,82.78,80.43,81.81,81.81,348000,QLYS
2019-03-07,82.16,83.41,81.29,82.69,82.69,242000,QLYS
2019-03-08,81.66,83.61,80.9,82.86,82.86,272700,QLYS
2019-03-11,83.52,86.0,82.95,85.96,85.96,492200,QLYS
2019-03-12,86.22,86.82,85.03,85.89,85.89,232400,QLYS
2019-03-13,86.39,86.67,84.34,84.58,84.58,287200,QLYS
2019-03-14,84.88,86.2,83.68,84.78,84.78,303400,QLYS
2019-03-15,84.77,86.11,84.2,85.95,85.95,478400,QLYS
2019-03-18,85.29,87.03,84.13,85.03,85.03,630100,QLYS
2019-03-19,85.78,87.42,84.72,86.38,86.38,394000,QLYS
2019-03-20,86.49,86.6,83.14,84.6,84.6,373100,QLYS
2019-03-21,84.41,86.41,84.25,86.18,86.18,299900,QLYS
2019-03-22,85.75,86.22,82.47,82.57,82.57,237600,QLYS
2019-03-25,82.05,83.4,81.01,82.93,82.93,317100,QLYS
2019-03-26,83.74,84.44,82.68,83.49,83.49,285800,QLYS
2019-03-27,83.43,84.14,79.82,80.63,80.63,214800,QLYS
2019-03-28,80.78,82.38,80.14,81.24,81.24,428000,QLYS
2019-03-29,82.04,83.39,81.6,82.74,82.74,185700,QLYS
2019-04-01,83.68,84.52,81.55,82.63,82.63,223000,QLYS
2019-04-02,82.49,83.16,81.29,82.97,82.97,164800,QLYS
2019-04-03,83.88,84.7,82.94,83.75,83.75,237700,QLYS
2019-04-04,83.59,83.82,79.74,80.64,80.64,264200,QLYS
2019-04-05,80.61,81.99,80.14,80.82,80.82,293500,QLYS
2019-04-08,80.71,81.66,79.73,81.4,81.4,178000,QLYS
2019-04-09,80.96,82.13,80.54,81.35,81.35,188000,QLYS
2019-04-10,81.17,83.22,80.58,82.96,82.96,254900,QLYS
2019-04-11,83.1,83.64,81.98,82.17,82.17,163400,QLYS
2019-04-12,82.65,82.88,81.57,82.58,82.58,130500,QLYS
2019-04-15,82.76,84.32,82.1,82.16,82.16,235100,QLYS
2019-04-16,82.47,84.0,81.43,82.0,82.0,341700,QLYS
2019-04-17,82.86,83.25,80.52,80.81,80.81,242600,QLYS
2019-04-18,80.41,81.32,78.1,81.19,81.19,339000,QLYS
2019-04-22,81.09,82.92,81.0,82.73,82.73,130700,QLYS
2019-04-23,82.92,85.18,82.53,85.13,85.13,235700,QLYS
2019-04-24,85.66,86.44,84.82,85.77,85.77,219300,QLYS
2019-04-25,86.0,87.99,85.67,87.26,87.26,197300,QLYS
2019-04-26,87.16,88.88,86.45,88.13,88.13,277000,QLYS
2019-04-29,88.82,90.5,87.31,87.35,87.35,280700,QLYS
2019-04-30,87.64,91.16,87.64,90.26,90.26,441600,QLYS
2019-05-01,90.77,91.91,88.79,90.51,90.51,638200,QLYS
2019-05-02,95.99,95.99,88.13,91.77,91.77,707100,QLYS
2019-05-03,91.46,93.78,90.73,91.7,91.7,879500,QLYS
2019-05-06,89.75,91.23,88.57,89.75,89.75,395100,QLYS
2019-05-07,91.04,91.05,85.55,87.27,87.27,525800,QLYS
2019-05-08,86.87,88.13,86.4,87.28,87.28,161800,QLYS
2019-05-09,86.09,86.83,84.34,86.39,86.39,257500,QLYS
2019-05-10,86.38,87.71,84.12,87.49,87.49,302100,QLYS
2019-05-13,85.24,88.27,83.68,84.2,84.2,280200,QLYS
2019-05-14,84.81,87.42,84.52,87.0,87.0,333500,QLYS
2019-05-15,86.16,88.28,86.16,86.54,86.54,200400,QLYS
2019-05-16,87.08,91.16,86.87,90.84,90.84,420600,QLYS
2019-05-17,89.4,90.39,87.88,87.91,87.91,595600,QLYS
2019-05-20,86.84,86.84,85.0,85.81,85.81,192900,QLYS
2019-05-21,86.93,89.27,86.61,88.26,88.26,211100,QLYS
2019-05-22,87.91,90.64,87.8,90.15,90.15,309400,QLYS
2019-05-23,89.75,90.65,88.36,90.17,90.17,726800,QLYS
2019-05-24,91.04,91.8,89.73,90.41,90.41,285400,QLYS
2019-05-28,90.41,92.0,89.79,91.72,91.72,327200,QLYS
2019-05-29,90.36,91.31,88.65,89.21,89.21,236800,QLYS
2019-05-30,89.72,90.92,89.21,90.18,90.18,202000,QLYS
2019-05-31,88.67,89.87,88.04,88.61,88.61,324800,QLYS
2019-06-03,88.53,90.26,81.01,81.88,81.88,477500,QLYS
2019-06-04,82.9,85.42,81.25,85.39,85.39,318600,QLYS
2019-06-05,86.07,86.83,84.32,85.8,85.8,221900,QLYS
2019-06-06,85.83,85.83,83.81,84.94,84.94,215900,QLYS
2019-06-07,85.4,87.11,85.01,85.89,85.89,212700,QLYS
2019-06-10,86.93,89.65,86.3,88.73,88.73,308600,QLYS
2019-06-11,89.6,89.61,83.22,86.13,86.13,416300,QLYS
2019-06-12,85.88,87.38,85.04,87.23,87.23,182200,QLYS
2019-06-13,87.77,88.22,86.79,87.14,87.14,211500,QLYS
2019-06-14,86.59,87.11,85.25,85.42,85.42,280500,QLYS
2019-06-17,85.66,86.73,84.71,85.66,85.66,454300,QLYS
2019-06-18,86.84,87.94,86.5,87.51,87.51,165400,QLYS
2019-06-19,87.96,89.51,86.83,88.96,88.96,281300,QLYS
2019-06-20,90.17,91.09,89.42,89.74,89.74,265700,QLYS
2019-06-21,89.22,89.75,87.15,87.26,87.26,704700,QLYS
2019-06-24,87.85,88.74,86.94,87.85,87.85,278200,QLYS
2019-06-25,86.82,88.58,85.75,85.88,85.88,330100,QLYS
2019-06-26,86.59,87.59,83.02,83.14,83.14,369200,QLYS
2019-06-27,83.58,85.72,82.4,85.46,85.46,369700,QLYS
2019-06-28,86.83,87.77,85.78,87.08,87.08,425500,QLYS
2019-07-01,88.57,88.87,85.76,86.51,86.51,286800,QLYS
2019-07-02,86.39,88.32,85.67,87.72,87.72,228900,QLYS
2019-07-03,88.23,88.9,87.75,87.99,87.99,107100,QLYS
2019-07-05,87.09,88.4,86.42,88.4,88.4,170500,QLYS
2019-07-08,87.89,88.12,86.87,87.28,87.28,149200,QLYS
2019-07-09,86.82,87.84,86.5,87.76,87.76,259300,QLYS
2019-07-10,88.56,89.8,87.64,88.63,88.63,265700,QLYS
2019-07-11,89.05,89.16,87.48,88.7,88.7,269800,QLYS
2019-07-12,88.84,89.61,87.51,89.46,89.46,396000,QLYS
2019-07-15,90.78,91.56,89.5,90.62,90.62,337200,QLYS
2019-07-16,91.07,91.45,89.61,89.63,89.63,244400,QLYS
2019-07-17,89.92,90.76,88.99,89.3,89.3,264300,QLYS
2019-07-18,89.07,89.07,87.01,88.21,88.21,388900,QLYS
2019-07-19,88.78,90.18,87.74,87.8,87.8,377500,QLYS
2019-07-22,87.89,89.04,86.82,88.79,88.79,326100,QLYS
2019-07-23,89.78,89.78,86.31,87.08,87.08,324700,QLYS
2019-07-24,86.71,88.89,86.34,88.81,88.81,257000,QLYS
2019-07-25,88.3,90.12,87.82,89.55,89.55,282700,QLYS
2019-07-26,90.0,92.19,90.0,91.45,91.45,409300,QLYS
2019-07-29,91.54,91.54,86.71,89.59,89.59,384400,QLYS
2019-07-30,88.73,90.7,88.73,89.13,89.13,236100,QLYS
2019-07-31,89.41,89.73,86.43,86.56,86.56,758800,QLYS
2019-08-01,84.75,88.0,83.07,84.34,84.34,862000,QLYS
2019-08-02,84.18,84.92,81.44,83.06,83.06,454100,QLYS
2019-08-05,80.76,81.98,78.77,80.94,80.94,532100,QLYS
2019-08-06,81.97,82.55,80.14,81.7,81.7,424300,QLYS
2019-08-07,80.32,83.43,80.32,82.48,82.48,426100,QLYS
2019-08-08,83.35,85.41,82.7,84.35,84.35,241500,QLYS
2019-08-09,83.87,84.0,82.21,82.99,82.99,277000,QLYS
2019-08-12,82.46,84.1,81.61,83.45,83.45,328500,QLYS
2019-08-13,83.65,85.0,82.77,84.49,84.49,190600,QLYS
2019-08-14,82.65,83.62,81.72,82.05,82.05,401400,QLYS
2019-08-15,82.5,82.78,81.47,82.34,82.34,268200,QLYS
2019-08-16,82.94,84.65,82.89,84.3,84.3,266200,QLYS
2019-08-19,84.73,85.14,84.05,84.1,84.1,260800,QLYS
2019-08-20,83.75,84.38,82.33,83.36,83.36,247400,QLYS
2019-08-21,84.44,85.39,83.83,84.16,84.16,200700,QLYS
2019-08-22,84.35,85.39,83.26,83.92,83.92,197100,QLYS
2019-08-23,83.69,85.21,81.94,82.17,82.17,251400,QLYS
2019-08-26,83.27,83.27,81.11,82.42,82.42,218300,QLYS
2019-08-27,82.93,83.35,80.5,80.83,80.83,254100,QLYS
2019-08-28,80.54,80.6,78.92,79.19,79.19,360500,QLYS
2019-08-29,80.16,82.04,79.87,80.91,80.91,343900,QLYS
2019-08-30,82.06,82.7,78.96,79.62,79.62,422900,QLYS
2019-09-03,78.76,79.34,76.58,77.94,77.94,367000,QLYS
2019-09-04,78.88,79.54,78.22,79.09,79.09,483300,QLYS
2019-09-05,80.3,81.13,78.78,80.79,80.79,312000,QLYS
2019-09-06,81.29,82.26,80.39,80.91,80.91,256700,QLYS
2019-09-09,81.06,81.2,77.76,79.35,79.35,272700,QLYS
2019-09-10,78.69,80.13,77.35,79.22,79.22,424800,QLYS
2019-09-11,79.08,81.62,77.71,80.42,80.42,286700,QLYS
2019-09-12,81.36,83.02,80.16,80.56,80.56,308200,QLYS
2019-09-13,80.84,80.96,79.69,79.92,79.92,163300,QLYS
2019-09-16,79.08,80.96,78.88,80.28,80.28,204500,QLYS
2019-09-17,80.37,81.4,79.96,81.03,81.03,135300,QLYS
2019-09-18,80.94,80.94,78.13,79.17,79.17,266700,QLYS
2019-09-19,79.47,80.06,78.48,78.9,78.9,180600,QLYS
2019-09-20,79.26,79.66,77.56,78.07,78.07,503000,QLYS
2019-09-23,78.19,78.63,76.43,76.64,76.64,371400,QLYS
2019-09-24,76.6,76.87,73.7,73.98,73.98,454400,QLYS
2019-09-25,74.0,75.41,72.76,75.17,75.17,337200,QLYS
2019-09-26,75.41,76.36,74.88,75.6,75.6,156200,QLYS
2019-09-27,75.94,76.0,73.8,74.65,74.65,261400,QLYS
2019-09-30,74.7,75.81,74.01,75.57,75.57,210300,QLYS
2019-10-01,76.04,76.53,75.32,76.13,76.13,394900,QLYS
2019-10-02,75.32,78.35,75.09,78.2,78.2,426400,QLYS
2019-10-03,77.82,80.03,77.23,78.99,78.99,375900,QLYS
2019-10-04,79.3,80.19,77.54,78.47,78.47,313600,QLYS
2019-10-07,78.38,79.14,77.64,78.41,78.41,304900,QLYS
2019-10-08,77.4,78.08,75.69,75.8,75.8,472400,QLYS
2019-10-09,76.64,77.47,75.8,77.19,77.19,246300,QLYS
2019-10-10,77.3,77.3,73.76,74.68,74.68,410300,QLYS
2019-10-11,76.01,78.92,75.41,77.7,77.7,430500,QLYS
2019-10-14,77.72,78.12,77.14,78.09,78.09,137700,QLYS
2019-10-15,78.41,79.82,77.78,79.05,79.05,253800,QLYS
2019-10-16,78.69,78.69,76.8,78.41,78.41,290800,QLYS
2019-10-17,78.88,79.47,77.21,77.33,77.33,261900,QLYS
2019-10-18,77.15,77.9,75.04,76.34,76.34,277800,QLYS
2019-10-21,76.96,78.11,76.76,77.0,77.0,171700,QLYS
2019-10-22,77.08,77.72,76.51,76.59,76.59,145100,QLYS
2019-10-23,76.35,78.38,76.27,77.98,77.98,327900,QLYS
2019-10-24,78.54,80.1,78.19,79.51,79.51,369200,QLYS
2019-10-25,79.14,80.07,78.66,79.43,79.43,161000,QLYS
2019-10-28,80.23,80.58,79.16,79.9,79.9,291100,QLYS
2019-10-29,79.71,82.71,79.71,82.63,82.63,557200,QLYS
2019-10-30,82.63,85.35,81.2,83.34,83.34,757400,QLYS
2019-10-31,85.03,87.55,80.55,85.33,85.33,1085600,QLYS
2019-11-01,85.98,87.54,84.36,86.35,86.35,582100,QLYS
2019-11-04,86.65,87.0,84.34,84.78,84.78,514100,QLYS
2019-11-05,84.94,85.54,83.15,84.35,84.35,400700,QLYS
2019-11-06,84.2,84.82,83.66,84.07,84.07,299300,QLYS
2019-11-07,84.41,85.88,84.03,84.69,84.69,317300,QLYS
2019-11-08,84.62,84.62,82.34,83.74,83.74,391400,QLYS
2019-11-11,83.36,84.38,83.0,84.09,84.09,276400,QLYS
2019-11-12,84.35,85.36,84.17,85.22,85.22,212100,QLYS
2019-11-13,84.78,85.66,84.47,84.93,84.93,142300,QLYS
2019-11-14,84.99,85.49,84.29,84.76,84.76,127600,QLYS
