Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2021-10-20,180.95,182.09,176.13,177.18,177.18,33714400,BABA
2021-10-21,177.0,179.78,176.71,177.42,177.42,16444000,BABA
2021-10-22,179.08,182.09,175.81,177.7,177.7,20807300,BABA
2021-10-25,177.86,178.28,173.83,176.17,176.17,13119700,BABA
2021-10-26,174.48,174.9,167.48,169.99,169.99,17577000,BABA
2021-10-27,167.53,172.45,167.34,169.23,169.23,11801800,BABA
2021-10-28,168.49,170.35,166.77,169.79,169.79,12440100,BABA
2021-10-29,167.07,168.56,162.72,164.94,164.94,17155400,BABA
2021-11-01,165.84,171.895,165.8,170.17,170.17,17609500,BABA
2021-11-02,167.1,167.1,162.76,162.9,162.9,19072900,BABA
2021-11-03,165.36,166.65,163.11,166.24,166.24,13569700,BABA
2021-11-04,169.28,169.94,164.5,164.79,164.79,16669200,BABA
2021-11-05,164.795,164.795,158.3,158.73,158.73,22098200,BABA
2021-11-08,161.765,162.16,159.48,162.16,162.16,16223100,BABA
2021-11-09,162.16,164.48,159.54,160.19,160.19,14010100,BABA
2021-11-10,163.68,166.48,161.82,163.97,163.97,17216800,BABA
2021-11-11,166.56,169.63,166.56,167.85,167.85,16747500,BABA
2021-11-12,165.174,167.8,163.4,166.81,166.81,13741800,BABA
2021-11-15,167.22,168.46,165.67,166.54,166.54,9655700,BABA
2021-11-16,168.6,169.94,166.67,168.43,168.43,11887500,BABA
2021-11-17,168.02,168.3,161.135,161.58,161.58,18829500,BABA
2021-11-18,146.91,148.5,141.89,143.6,143.6,61571500,BABA
2021-11-19,143.04,145.06,140.0,140.34,140.34,28575700,BABA
2021-11-22,139.9,140.7,135.21,136.62,136.62,26390400,BABA
2021-11-23,136.032,136.85,133.31,133.66,133.66,24102900,BABA
2021-11-24,133.1,136.76,131.22,136.52,136.52,20010400,BABA
2021-11-26,132.93,133.98,131.22,133.35,133.35,14814900,BABA
2021-11-29,134.25,134.55,130.55,131.61,131.61,18648900,BABA
2021-11-30,129.901,131.32,126.13,127.53,127.53,32625400,BABA
2021-12-01,128.37,129.155,121.9,122.49,122.49,29203800,BABA
2021-12-02,123.02,125.0,119.34,122.0,122.0,34478600,BABA
2021-12-03,118.0,118.19,108.7,111.96,111.96,70266500,BABA
2021-12-06,113.64,123.82,113.43,123.6,123.6,43111400,BABA
2021-12-07,129.3,129.45,123.46,125.54,125.54,38542800,BABA
2021-12-08,123.21,126.97,121.32,125.08,125.08,22275000,BABA
2021-12-09,124.63,127.76,123.212,123.91,123.91,23499300,BABA
2021-12-10,123.22,125.21,122.78,125.06,125.06,15008300,BABA
2021-12-13,123.0,123.25,119.75,122.24,122.24,15820500,BABA
2021-12-14,120.93,127.65,120.3,126.58,126.58,17691500,BABA
2021-12-15,122.63,123.59,117.77,122.47,122.47,24893500,BABA
2021-12-16,122.32,125.69,118.9,120.25,120.25,22533400,BABA
2021-12-17,119.49,122.87,117.81,122.1,122.1,19781100,BABA
2021-12-20,118.5,118.83,113.695,115.0,115.0,23970500,BABA
2021-12-21,116.85,122.98,116.6,122.98,122.98,18036300,BABA
2021-12-22,117.09,118.66,115.15,117.81,117.81,24502000,BABA
2021-12-23,116.8,119.59,115.39,118.66,118.66,17563300,BABA
2021-12-27,117.8,121.8,116.102,116.59,116.59,17864400,BABA
2021-12-28,116.26,116.42,114.47,114.8,114.8,17052100,BABA
2021-12-29,113.8,114.2,110.38,112.09,112.09,21100500,BABA
2021-12-30,112.63,124.3,112.3,122.99,122.99,45437100,BABA
2021-12-31,121.23,122.91,118.59,118.79,118.79,24287000,BABA
2022-01-03,119.38,121.95,115.82,120.38,120.38,16775300,BABA
2022-01-04,119.53,120.87,115.77,119.56,119.56,20824000,BABA
2022-01-05,118.0,126.62,117.7,121.16,121.16,36651100,BABA
2022-01-06,124.26,128.4,123.465,126.63,126.63,32045800,BABA
2022-01-07,130.24,133.88,128.18,129.81,129.81,38113000,BABA
2022-01-10,131.99,132.6,126.23,128.3,128.3,23372200,BABA
2022-01-11,129.21,134.23,127.47,132.19,132.19,23616400,BABA
2022-01-12,136.02,138.7,135.585,137.41,137.41,25961100,BABA
2022-01-13,135.2,135.92,131.3,131.37,131.37,19887700,BABA
2022-01-14,132.81,134.36,129.35,131.57,131.57,18614900,BABA
2022-01-18,126.27,132.13,124.82,128.6,128.6,26122200,BABA
2022-01-19,128.1,130.86,127.13,127.74,127.74,14665200,BABA
2022-01-20,135.77,136.75,130.68,131.03,131.03,28966400,BABA
2022-01-21,128.23,128.96,122.521,123.23,123.23,26341400,BABA
2022-01-24,119.32,120.78,115.32,120.37,120.37,28509300,BABA
2022-01-25,119.91,122.46,118.04,119.14,119.14,22224100,BABA
2022-01-26,120.93,120.93,112.962,113.37,113.37,27513200,BABA
2022-01-27,113.11,114.54,110.27,111.79,111.79,21472700,BABA
2022-01-28,113.25,115.32,110.06,115.23,115.23,18892400,BABA
2022-01-31,118.17,125.87,117.5,125.79,125.79,20346500,BABA
2022-02-01,124.81,128.0,122.97,127.22,127.22,15036100,BABA
2022-02-02,127.63,127.63,121.17,122.88,122.88,14050100,BABA
2022-02-03,121.55,125.27,120.73,123.47,123.47,16651500,BABA
2022-02-04,121.27,123.94,119.66,122.22,122.22,13538200,BABA
2022-02-07,116.1,116.55,113.6,114.82,114.82,28589200,BABA
2022-02-08,118.16,122.24,116.8,121.9,121.9,22340500,BABA
2022-02-09,123.09,126.8,121.94,126.5,126.5,18253600,BABA
2022-02-10,124.11,128.34,123.4,123.98,123.98,16116600,BABA
2022-02-11,125.335,126.72,121.94,122.25,122.25,13889900,BABA
2022-02-14,120.56,122.384,119.37,121.92,121.92,13154900,BABA
2022-02-15,123.77,126.805,123.378,126.24,126.24,14634700,BABA
2022-02-16,125.61,127.58,124.51,125.56,125.56,17993300,BABA
2022-02-17,125.0,129.4,124.056,124.43,124.43,15906000,BABA
2022-02-18,120.88,120.88,117.2,118.99,118.99,21201400,BABA
2022-02-22,114.0,114.85,112.06,112.93,112.93,21755100,BABA
2022-02-23,115.1,115.4,109.6,109.72,109.72,24489200,BABA
2022-02-24,100.074,108.95,100.02,108.93,108.93,35294700,BABA
2022-02-25,107.89,108.55,104.0,107.94,107.94,21428400,BABA
2022-02-28,105.97,107.49,103.64,105.19,105.19,23063500,BABA
2022-03-01,105.85,111.25,105.85,107.09,107.09,21218500,BABA
2022-03-02,107.39,107.39,103.24,105.42,105.42,20791800,BABA
2022-03-03,106.03,106.63,101.07,102.05,102.05,21725900,BABA
2022-03-04,100.29,104.39,99.33,100.6,100.6,24574700,BABA
2022-03-07,99.56,103.36,98.6,98.66,98.66,20679400,BABA
2022-03-08,99.32,100.91,95.57,97.5,97.5,23275500,BABA
2022-03-09,100.26,100.97,98.32,100.93,100.93,20853600,BABA
2022-03-10,95.19,95.7,90.82,92.92,92.92,37671200,BABA
2022-03-11,93.26,93.95,86.68,86.71,86.71,39341800,BABA
2022-03-14,80.7,82.45,77.08,77.76,77.76,69992600,BABA
2022-03-15,75.1,80.14,73.28,76.76,76.76,86209300,BABA
2022-03-16,92.0,105.74,87.12,104.98,104.98,159834300,BABA
2022-03-17,99.14,101.89,95.77,100.37,100.37,80663200,BABA
2022-03-18,100.5,111.74,99.6,108.3,108.3,83781800,BABA
2022-03-21,102.81,105.68,98.7,103.59,103.59,58882900,BABA
2022-03-22,114.01,118.24,112.37,114.99,114.99,88193400,BABA
2022-03-23,115.7,124.111,112.68,117.24,117.24,81605700,BABA
2022-03-24,112.86,116.5,110.82,115.15,115.15,55850200,BABA
2022-03-25,110.53,113.86,109.4,112.99,112.99,42396500,BABA
2022-03-28,113.86,116.23,111.92,115.09,115.09,30168000,BABA
2022-03-29,118.36,119.6,115.74,116.71,116.71,28060900,BABA
2022-03-30,115.54,120.102,115.54,116.58,116.58,28381700,BABA
2022-03-31,115.03,115.09,108.71,108.8,108.8,31240200,BABA
2022-04-01,117.62,118.95,109.75,110.2,110.2,55873000,BABA
2022-04-04,115.7,118.22,113.375,117.5,117.5,39088500,BABA
2022-04-05,115.0,115.0,110.23,111.0,111.0,35226000,BABA
2022-04-06,109.24,109.47,106.12,107.68,107.68,23739800,BABA
2022-04-07,106.68,107.53,102.61,104.27,104.27,26814300,BABA
2022-04-08,104.48,106.47,103.329,103.53,103.53,20814900,BABA
2022-04-11,101.09,103.92,99.16,101.55,101.55,23504100,BABA
2022-04-12,101.18,102.33,99.39,99.75,99.75,23953600,BABA
2022-04-13,99.24,101.35,98.21,100.03,100.03,18330400,BABA
2022-04-14,97.29,99.271,95.305,95.49,95.49,20931200,BABA
2022-04-18,93.77,95.28,91.82,94.71,94.71,19159200,BABA
2022-04-19,92.29,93.95,90.95,93.5,93.5,23870000,BABA
2022-04-20,93.48,93.7,89.27,89.41,89.41,20949700,BABA
2022-04-21,89.55,90.01,85.4,85.99,85.99,25639000,BABA
2022-04-22,86.5,90.68,86.311,86.49,86.49,25130300,BABA
2022-04-25,82.7,86.17,81.8,85.84,85.84,24674000,BABA
2022-04-26,85.87,86.24,83.28,83.99,83.99,21194600,BABA
2022-04-27,85.32,89.41,84.78,88.32,88.32,29351600,BABA
2022-04-28,88.62,90.98,86.94,90.91,90.91,17707500,BABA
2022-04-29,101.53,103.52,96.66,97.09,97.09,44933400,BABA
2022-05-02,96.41,101.32,95.15,101.21,101.21,25479500,BABA
2022-05-03,100.13,102.69,99.43,100.38,100.38,15216100,BABA
2022-05-04,97.72,101.57,96.61,101.41,101.41,17740600,BABA
2022-05-05,97.94,98.47,94.05,94.64,94.64,18673100,BABA
2022-05-06,93.36,93.86,88.71,90.05,90.05,18568600,BABA
2022-05-09,86.955,88.6,84.43,84.84,84.84,23338600,BABA
2022-05-10,88.64,88.64,83.51,84.57,84.57,23400900,BABA
2022-05-11,85.51,87.52,81.47,81.73,81.73,24962400,BABA
2022-05-12,80.68,83.12,78.01,81.09,81.09,23833100,BABA
2022-05-13,82.12,88.36,82.0,87.99,87.99,20078400,BABA
2022-05-16,87.7,89.08,86.34,86.48,86.48,19644800,BABA
2022-05-17,92.75,94.48,89.54,91.99,91.99,27330300,BABA
2022-05-18,90.0,91.64,87.0,87.31,87.31,18991300,BABA
2022-05-19,86.18,90.09,85.74,87.69,87.69,20776400,BABA
2022-05-20,88.7,90.17,84.73,86.79,86.79,21020800,BABA
2022-05-23,87.06,87.415,84.76,87.23,87.23,13998200,BABA
2022-05-24,84.99,85.12,81.54,82.47,82.47,15214400,BABA
2022-05-25,83.72,84.07,81.07,82.31,82.31,23093700,BABA
2022-05-26,87.3,95.09,86.73,94.48,94.48,50825000,BABA
2022-05-27,92.21,94.5,90.37,93.41,93.41,26716000,BABA
2022-05-31,98.33,99.32,95.45,96.05,96.05,33790000,BABA
2022-06-01,95.9,96.93,91.88,93.38,93.38,23730900,BABA
2022-06-02,93.67,97.63,93.4,97.5,97.5,23228100,BABA
2022-06-03,95.15,96.0,93.023,93.21,93.21,15855900,BABA
2022-06-06,99.64,102.42,97.915,99.01,99.01,37287200,BABA
2022-06-07,99.99,104.46,99.42,104.32,104.32,35958700,BABA
2022-06-08,108.26,121.055,107.81,119.62,119.62,92337000,BABA
2022-06-09,115.0,118.22,109.44,109.9,109.9,72512300,BABA
2022-06-10,113.66,114.82,108.24,109.84,109.84,49859200,BABA
2022-06-13,103.61,104.53,97.58,98.52,98.52,36396700,BABA
2022-06-14,101.99,106.075,100.83,105.23,105.23,28567500,BABA
2022-06-15,106.81,108.63,104.382,108.03,108.03,24026100,BABA
2022-06-16,102.79,104.91,100.51,101.45,101.45,22357800,BABA
2022-06-17,112.54,112.75,101.326,102.24,102.24,73019300,BABA
2022-06-21,105.96,107.062,103.87,106.39,106.39,33975000,BABA
2022-06-22,104.23,107.1,103.08,105.15,105.15,24233000,BABA
2022-06-23,109.96,113.09,108.081,112.11,112.11,33228200,BABA
2022-06-24,115.3,118.09,114.3,117.62,117.62,27029900,BABA
2022-06-27,119.97,121.38,117.88,118.73,118.73,21724300,BABA
2022-06-28,118.98,120.93,116.51,116.76,116.76,18659400,BABA
2022-06-29,115.81,117.09,113.71,116.03,116.03,13793900,BABA
2022-06-30,113.77,114.6,111.38,113.68,113.68,13836200,BABA
2022-07-01,113.63,116.625,112.92,116.0,116.0,16679400,BABA
2022-07-05,114.51,120.53,112.14,120.13,120.13,20989300,BABA
2022-07-06,118.93,120.0,115.51,119.12,119.12,20222700,BABA
2022-07-07,120.63,125.0,120.63,122.39,122.39,24202000,BABA
2022-07-08,122.26,125.84,120.7,120.9,120.9,27221400,BABA
2022-07-11,115.46,115.58,109.33,109.57,109.57,31249900,BABA
2022-07-12,110.86,111.0,107.06,109.21,109.21,22318500,BABA
2022-07-13,106.84,110.64,106.75,109.1,109.1,16861400,BABA
2022-07-14,107.8,108.54,100.71,103.76,103.76,35314900,BABA
2022-07-15,103.49,103.64,97.84,102.44,102.44,33572300,BABA
2022-07-18,105.88,106.96,102.95,103.14,103.14,20503400,BABA
2022-07-19,103.97,104.82,101.53,104.75,104.75,19842500,BABA
2022-07-20,106.24,107.16,102.85,103.96,103.96,21897900,BABA
2022-07-21,104.06,106.61,103.68,105.13,105.13,17865500,BABA
2022-07-22,104.31,104.7,99.68,100.61,100.61,18819800,BABA
2022-07-25,100.5,101.27,98.74,101.06,101.06,16604300,BABA
2022-07-26,104.31,105.25,100.81,101.44,101.44,28004300,BABA
2022-07-27,102.2,102.97,99.8,102.78,102.78,19366600,BABA
2022-07-28,101.92,102.68,95.62,100.55,100.55,33875400,BABA
2022-07-29,94.22,94.22,89.11,89.37,89.37,59201800,BABA
2022-08-01,89.19,90.54,88.0,90.34,90.34,36050900,BABA
2022-08-02,88.2,94.87,88.2,92.62,92.62,34430500,BABA
2022-08-03,92.0,96.3,90.92,95.72,95.72,23921700,BABA
2022-08-04,101.07,103.0,95.06,97.43,97.43,42517800,BABA
2022-08-05,93.07,94.17,90.73,92.56,92.56,27206100,BABA
2022-08-08,91.47,92.75,90.34,90.84,90.84,16194100,BABA
2022-08-09,91.19,93.12,90.6,91.19,91.19,16744900,BABA
2022-08-10,91.17,92.95,88.56,92.43,92.43,17855400,BABA
2022-08-11,94.49,97.71,93.63,94.87,94.87,17521200,BABA
2022-08-12,91.51,94.8,91.43,94.77,94.77,17846400,BABA
2022-08-15,93.2,94.63,92.38,94.2,94.2,14425100,BABA
2022-08-16,92.69,93.57,91.4,92.65,92.65,12003200,BABA
2022-08-17,91.87,92.39,89.76,89.77,89.77,14491500,BABA
2022-08-18,90.05,91.93,88.52,90.74,90.74,13418600,BABA
2022-08-19,90.41,91.65,89.18,89.63,89.63,12364300,BABA
2022-08-22,89.57,90.88,89.3,90.03,90.03,15545000,BABA
2022-08-23,89.17,90.18,86.71,89.83,89.83,17345900,BABA
2022-08-24,87.9,94.148,87.55,92.52,92.52,22808300,BABA
2022-08-25,96.06,101.03,94.95,99.89,99.89,39170600,BABA
2022-08-26,104.84,104.85,97.61,98.0,98.0,45773400,BABA
2022-08-29,98.96,100.91,96.48,96.6,96.6,18323500,BABA
2022-08-30,95.86,96.97,92.62,93.84,93.84,17865800,BABA
2022-08-31,96.66,98.62,94.92,95.41,95.41,16169000,BABA
2022-09-01,92.75,94.52,91.67,93.71,93.71,11929100,BABA
2022-09-02,91.77,93.668,90.77,91.8,91.8,12378900,BABA
2022-09-06,89.32,89.47,87.8,88.45,88.45,15573500,BABA
2022-09-07,88.52,90.86,87.756,90.6,90.6,12753300,BABA
2022-09-08,88.56,90.18,88.28,89.52,89.52,13291800,BABA
2022-09-09,91.05,92.9,90.72,92.14,92.14,10745500,BABA
2022-09-12,92.42,94.84,91.81,94.69,94.69,15604000,BABA
2022-09-13,90.76,92.18,89.23,89.47,89.47,21149800,BABA
2022-09-14,89.46,89.78,88.17,88.92,88.92,10843600,BABA
2022-09-15,88.63,91.095,88.2,88.83,88.83,12188800,BABA
2022-09-16,87.7,88.25,85.42,86.43,86.43,19322000,BABA
2022-09-19,85.1,87.765,85.0,87.66,87.66,12822100,BABA
2022-09-20,87.95,88.73,85.01,85.8,85.8,19129000,BABA
2022-09-21,85.12,85.16,81.5,81.6,81.6,23847300,BABA
2022-09-22,82.63,83.28,80.17,80.71,80.71,19141200,BABA
2022-09-23,79.26,79.77,77.6,78.8,78.8,20492100,BABA
2022-09-26,79.94,80.986,78.78,78.91,78.91,17880600,BABA
2022-09-27,79.43,80.41,77.1,77.87,77.87,16975100,BABA
2022-09-28,76.485,81.48,76.28,80.99,80.99,20725400,BABA
2022-09-29,78.05,79.19,76.74,79.06,79.06,17913600,BABA
2022-09-30,78.74,81.78,78.65,79.99,79.99,17116900,BABA
2022-10-03,79.76,80.925,78.05,80.45,80.45,13249600,BABA
2022-10-04,83.0,85.033,82.34,84.11,84.11,18252000,BABA
2022-10-05,84.1,86.29,83.25,84.39,84.39,13194000,BABA
2022-10-06,84.07,85.25,83.52,84.32,84.32,11583600,BABA
2022-10-07,82.35,83.71,80.755,81.24,81.24,11632400,BABA
2022-10-10,79.77,79.79,77.7,79.24,79.24,14070900,BABA
2022-10-11,77.38,77.84,74.14,75.37,75.37,18387900,BABA
2022-10-12,74.9,76.678,74.03,75.73,75.73,13247900,BABA
2022-10-13,72.24,75.78,71.4,75.01,75.01,17563400,BABA
2022-10-14,76.05,76.14,72.78,73.02,73.02,13675300,BABA
2022-10-17,75.15,77.87,75.11,76.77,76.77,14487400,BABA
2022-10-18,78.01,78.64,75.06,76.34,76.34,14970600,BABA
2022-10-19,73.28,74.33,70.52,71.27,71.27,23094500,BABA
2022-10-20,71.6,74.94,71.55,72.02,72.02,19173400,BABA
2022-10-21,71.2,72.79,69.465,72.18,72.18,19526800,BABA
2022-10-24,63.39,64.1,58.01,63.15,63.15,101023200,BABA
2022-10-25,65.08,66.179,61.26,63.22,63.22,69302400,BABA
2022-10-26,63.36,69.8,62.92,68.51,68.51,52957400,BABA
2022-10-27,65.44,67.88,65.42,65.84,65.84,25812600,BABA
2022-10-28,63.2,64.15,61.82,63.74,63.74,28638000,BABA
2022-10-31,63.49,64.85,63.22,63.58,63.58,20645300,BABA
2022-11-01,68.01,68.451,65.64,65.86,65.86,27257000,BABA
2022-11-02,66.48,67.67,64.33,64.7,64.7,28298100,BABA
2022-11-03,63.42,66.88,63.4,65.21,65.21,23360500,BABA
2022-11-04,71.17,71.64,67.45,69.81,69.81,51292200,BABA
2022-11-07,71.3,71.88,68.672,69.71,69.71,26087600,BABA
2022-11-08,67.62,68.92,66.27,68.13,68.13,23870200,BABA
2022-11-09,66.43,66.78,64.8,64.84,64.84,22099300,BABA
2022-11-10,68.03,69.99,68.0,69.77,69.77,28757200,BABA
2022-11-11,72.32,72.7,69.31,70.77,70.77,38723400,BABA
2022-11-14,73.16,74.0,71.32,71.33,71.33,30310700,BABA
2022-11-15,78.93,80.37,77.81,79.3,79.3,53150500,BABA
2022-11-16,80.32,80.45,77.41,78.16,78.16,26637300,BABA
2022-11-17,76.0,85.68,75.76,84.26,84.26,62050600,BABA
2022-11-18,82.15,82.52,79.86,80.48,80.48,29528300,BABA
2022-11-21,78.69,79.06,76.47,76.93,76.93,19005100,BABA
2022-11-22,75.44,76.8,74.58,75.99,75.99,20694100,BABA
2022-11-23,78.19,78.845,76.85,78.5,78.5,19032700,BABA
2022-11-25,75.5,76.05,74.92,75.5,75.5,13036900,BABA
2022-11-28,74.74,77.417,74.68,75.88,75.88,19107400,BABA
2022-11-29,80.24,80.89,79.45,79.86,79.86,24178100,BABA
2022-11-30,82.74,89.625,82.25,87.56,87.56,60169600,BABA
2022-12-01,84.35,87.6,84.26,85.94,85.94,20243000,BABA
2022-12-02,86.05,91.85,86.05,90.06,90.06,35042600,BABA
2022-12-05,92.9,92.9,89.63,90.52,90.52,30929800,BABA
2022-12-06,91.88,92.57,89.2,91.45,91.45,26675700,BABA
2022-12-07,87.06,89.26,86.62,88.33,88.33,19507400,BABA
2022-12-08,91.97,94.335,91.08,94.17,94.17,29241500,BABA
2022-12-09,93.27,93.75,91.225,91.34,91.34,15452100,BABA
2022-12-12,90.09,90.889,87.75,89.41,89.41,15190200,BABA
2022-12-13,93.45,94.98,90.3,91.41,91.41,21150600,BABA
2022-12-14,91.06,91.265,89.5,90.91,90.91,15575500,BABA
2022-12-15,93.09,94.08,86.05,86.21,86.21,30419400,BABA
2022-12-16,88.8,90.57,86.61,86.79,86.79,25084600,BABA
2022-12-19,89.75,89.78,86.501,87.16,87.16,20737000,BABA
2022-12-20,85.04,87.2,85.04,85.92,85.92,15315400,BABA
2022-12-21,86.01,88.387,85.46,87.81,87.81,18212900,BABA
2022-12-22,89.08,89.69,86.67,87.97,87.97,16004800,BABA
2022-12-23,87.85,88.65,85.52,85.65,85.65,17949300,BABA
2022-12-27,86.55,90.689,86.21,89.86,89.86,22959900,BABA
2022-12-28,88.98,90.15,86.465,87.2,87.2,16268800,BABA
2022-12-29,87.625,89.52,87.06,89.13,89.13,12535400,BABA
2022-12-30,87.45,89.41,87.41,88.09,88.09,11926700,BABA
2023-01-03,91.11,94.45,90.75,91.98,91.98,27891000,BABA
2023-01-04,98.85,104.52,96.97,103.92,103.92,53291800,BABA
2023-01-05,101.4,105.7,100.64,104.58,104.58,30400400,BABA
2023-01-06,104.11,108.0,102.46,107.4,107.4,21072400,BABA
2023-01-09,111.99,113.11,108.12,110.83,110.83,42085300,BABA
2023-01-10,112.97,115.48,111.21,114.88,114.88,33478600,BABA
2023-01-11,114.6,115.21,112.31,115.02,115.02,22804400,BABA
2023-01-12,113.66,113.79,111.45,113.15,113.15,16590600,BABA
2023-01-13,114.52,117.98,114.09,117.01,117.01,25615100,BABA
2023-01-17,115.52,117.01,114.34,115.19,115.19,16945600,BABA
2023-01-18,116.75,116.75,113.04,113.22,113.22,15347900,BABA
2023-01-19,114.02,117.0,113.97,116.58,116.58,18489900,BABA
2023-01-20,118.302,120.06,117.8,119.86,119.86,18342700,BABA
2023-01-23,120.0,120.3,118.137,119.53,119.53,13590200,BABA
2023-01-24,115.0,120.0,115.0,119.44,119.44,7807100,BABA
2023-01-25,118.51,120.32,117.5,120.25,120.25,9705000,BABA
2023-01-26,121.0,121.3,118.762,120.57,120.57,11171000,BABA
2023-01-27,119.69,119.71,116.81,118.38,118.38,18027400,BABA
2023-01-30,111.69,113.15,109.78,111.2,111.2,21918200,BABA
2023-01-31,109.42,112.08,108.81,110.2,110.2,15330000,BABA
2023-02-01,111.86,113.95,110.15,112.82,112.82,16623000,BABA
2023-02-02,112.5,112.525,107.81,109.74,109.74,23396900,BABA
2023-02-03,108.05,109.53,105.81,106.33,106.33,15982200,BABA
2023-02-06,103.82,106.28,103.22,105.45,105.45,15337500,BABA
2023-02-07,106.84,107.35,103.72,105.5,105.5,16861700,BABA
2023-02-08,107.1,107.14,103.55,105.11,105.11,14329500,BABA
2023-02-09,108.5,109.81,107.75,108.46,108.46,16281300,BABA
2023-02-10,105.8,106.64,102.79,103.65,103.65,18776000,BABA
2023-02-13,105.99,106.35,104.15,104.79,104.79,18538600,BABA
2023-02-14,103.55,104.48,101.85,104.22,104.22,12978400,BABA
2023-02-15,102.39,103.44,102.0,103.08,103.08,18230200,BABA
2023-02-16,102.71,104.52,102.03,103.11,103.11,21747100,BABA
2023-02-17,101.0,101.09,99.25,100.01,100.01,18121600,BABA
2023-02-21,96.5,97.625,94.7,95.1,95.1,27172700,BABA
